content,content_source,source_id,sentiment_label,auto_related
今天终于解决了抖动问题，我的车是10年的车，已经6年多了，从去年夏天开始，只要开空调，车子抖动厉害，问了修车的，有的说节气门脏了，有的说火花塞要换了，有的说机油不好了，后来我自己洗了节气门，换了火花塞，保养换了其他牌子机油，都没有更本解决，只能说改善了.这次我觉得点火线圈，时间长了是不是放电能力估计不好了，我就网上买了点火线圈，自己给换了，当时还没有太大感觉，今天下雨闷的很，我打开了空调，意外发现，车子不抖了，和我有同样经历的朋友可以试试看。,auto_home,162cb4132233107342431045e3659263,0,
上汽的车一直很贵。和同级别的江淮瑞风s3，东南DX3，奔腾x40，北汽绅宝x35，价格高太多，质量也是半斤八两。比亚迪宋，长安cs55都比zs的等级高,auto_home,1d04868a206b3a58ceea138f0e689189_3,cmp,
导航时中控屏幕更大点，语音响亮，画面清晰，因为屏幕在中间相对行车也安全点；不方便的地方是必须数据线连接手机才能映射导航，这车储物空间又少，感觉手机没地放。其实升不升级无伤大雅，各人喜好吧！,auto_home,7ea891f8c5633a2c1a166ae5c9b533af_5,0,
拖车断车尾，被绅宝追尾能挤伤后排人员已经说明了一切，关键人家绅宝受伤并不严重，都这样了还相信厂家宣传，呵呵吧 一台10万的车，靠高科技来减重？你这样说，有人信么？观致前段时间的官司证明，观致给网络卖车每车提3万块钱赢利，说明合作方之一的奇瑞对待消费者并不厚道，还指望它在10万以下级别的车上更厚道？给你用高科技材料来减重？,auto_home,35d023844c7642f090df3f139de56d47_31,-1,
从来没用过的后扶手箱居然被磨损了，杯架盖被后面的皮革磨了～～,auto_home,3c2a66b0ea0c59131d5206e3656e9bcb,-1,
果还采用常规的方式来设计此处的装饰件，会让车头显得矮胖、粗短，毫无时尚感可言。至于是否好看，因人而异，我身边的朋友对这个装饰件可是褒贬不一。,auto_home,6287fb00eb596106c47bc1db80428255_120,0,
夜色下ZS这车更漂亮嘛,auto_home,78d14ecbd8d838f38a7defda6b6e2689_16,1,
GS4好，原因：我已提车……哈哈，开个玩笑，相比而言，H6保有量大些，不过油耗高，涡轮介入晚，在市区基本没用，GS4外形更讨喜一点，同级车中最省油，单就油耗考虑我偏向于GS4。,auto_home,65d322c19923adc443e5b9b535bf4f2b_8,cmp,
有钥匙在车里，只能用遥控钥匙锁车，门把手锁不了。听他们说开锁也只能遥控开，门把手开不了，具体我没试过，前面那种情况我自己就遇到过。,auto_home,4edbcd1fb044d826889e9f6627b11610_17,-1,
毕业两年多了，刚毕业的时候我就给自己订下目标，三年之内一定买车，&nbsp;所以刚毕业开始工作的时候我就很努力踏实的做好自己的工作，第一年跟着公司的各位前辈学习经验，每天晚上回家我都会总结今天的工作的不足之处和好的地方，长时间下来得到的好处很多，有些事情不用领导吩咐我就提前办好了，用一年时间成了领导的得力助手，第二年部门经理调去了其它地方工作，位置空了出来，领导便推荐了我，成了一个部门经理，虽说职位不高，但是我抓住这次机会更加努力的工作，用自己的能力给公司带来效益，给上司省心，两年多的时间除了工作还是工作，几乎没有时间去做其他的事，导致现在连个女朋友都没有，家里父母都发愁的不得了，好在至少攒了一些钱，对于当初自己订的目标时间也快到了，想了想决定买辆车，上班方便又省时间，如果找个女朋友也方便带她出去玩之类的，刚好周末没事就带着父母一起去好几家4s店看了一下，对比下来我还是更喜欢名爵ZS这款车，感觉很上档次，外型设计的非常时尚个性，一眼就被他给吸引了，空间也很大，配置不错，性价比也很高，正好又赶在活动期，还有礼品赠送，我和父母都觉得不错，便敲定就是这个了。希望以后这辆车能伴随我一起走的更远更好。,auto_home,5e58d21e03912fdea9462ad4ffd7c995,1,
RT.也没啥好说的，买车之前各种参数都比烂掉了，不黑不喷平心而论，这个价位这个配置可以了，当初也在起亚K4，思域和新速腾以及i6之间选，最后还是选择了i6车展两家4s打价格战优惠了一万二该送的都送了. 保险上了6400动力什么的涡轮一介入妥妥的超车平时市区和城区目前油耗6.8，还是比较满意的，车最终都是自己开，自己喜欢就好，从拿到车就在下雨，今天终于艳阳高照然后来惯例来一波照片(ps:云os系统真的很强大本人就是奔着这套系统入手的） 说到今年家里最大的喜事那必须是购置了荣威i6。在家家户户都有爱车之后，我家迟迟没能有辆车，每次眼睁睁看着别人假期就去自驾游，再或者成天在朋友圈里晒爱车，我的内心也是羡慕到不行。家人更是天天嚷着要我买车，可是，买车哪有那么容易？首先你得有钱啊，有了钱，你还得进行对比啊，买车可不是买菜，说买就买。 在城市中，长期呼吸着带着雾霾又炎热的空气后就特别想亲近大自然，特别是，蓝天，白云，绿水，清风。美心红酒小镇绝对是主城近郊吸氧润肺、休闲露营、摄影写生的绝佳胜景，时不时的驱车来此，享受一番自然风情，心旷神怡，畅怀抒情。 我和女朋友开的是荣威i6，才提车不就，一直在市区转，想要出来测测汽车的性能，正好是个周末，好久没过二人世界了，再加上美心红酒小镇的绝美风光，就迫不及待的驱车前来。 女朋友喜欢摆弄汽车，她特别喜欢看汽车杂志，没事，网上也会关注汽车，我自己不懂这些，就是看车子外观好看不好看。一开始，他给我推荐了好多汽车，我都不喜欢。后来，他带着我到4S店看了荣威i6，我感觉挺好看，就买了下来。买回来之后，我倒是没怎么开，他开的是爱不释手，自己的车都不碰了，总是说这个车开着舒服。 不少朋友都问我怎么那么多车偏偏选择了荣威i6，我必须说那自然是因为这款车性价比高，经济实惠，又实用了！毕竟，花了那么多钱买的东西，肯定要买最划算的啦。 在买车前，我也是经过多方咨询对比的，了解了很多款与自己经济实力相匹配的车型。最终，百里挑一，我对荣威i6就爱不释手了。 这次出来玩，好不容易把汽车的驾驶权从他手中抢过来，导航“美心红酒小镇”，红酒小镇位于重庆市涪陵区蔺市镇梨香溪与长江交汇处，是一处充满童话色彩的系列建筑。整整开了我50分钟，一次开了个爽。 红酒小镇的创意建筑：小镇的中间是一座长约400米的奇怪廊桥，桥的一半是中式建筑，一半是西式建筑。小镇的得名因为周边的土地大面积种植葡萄。红酒小镇完全就是依托山形水势而建。荒山上，是一些已经开始旋转的游乐设施；平地上，一架过山车正在安装，红酒屋已经开始营业，用来载客的“拖拉机”开来开去；三座大桥各相距50米并排在一起，一座是渝怀铁路桥，一座是在建公路桥，还有一座建有各色房子的古怪“廊桥”。 20多万公里老司机，提车第五天。 后续总结i6手动豪华各项优缺点，欢迎讨论。 优点:动力足动力足动力足，超车轻松（备注:之前一直开手动，自动挡提车当天试驾了一下，车上三个人，开空调，大脚油门下去，提速有一秒延迟才发力，一个字肉，猛给油再松开，发动机转速回落慢降档慢，果断手豪）底盘挺整 外观时尚，空间足够大，座椅不错。。。（暂时总结这么多）） 缺点:AB柱装饰板非常容易开胶，提车当天4s店已更换，点个赞。隔音一般,auto_home,2bc732a9f4b0b9efd006144c4845c5a3,1,
哎！麻烦了，是副驾驶的门外边，难看了。不是螺丝那些小东西，不知道还有没有其他看不见的地方有毛病。以前有个同事的长安也是这毛病，所以买车的时候长安我看都不看。现在到好一样，也许国产车都差不多吧！算了，到时候首保到4S店看看怎么弄。,auto_home,4386a8f9e5e089a59a47d90520739bec_2,-1,
找个司机教一教，不然开的很憋屈,auto_home,13cc6d6cf56566928b631574e503f1b9_1,0,
自己换，自己拆出来洗，那个罐子又好拆，就是有白色的，助力油，变速箱油，一样，我买的15块钱一瓶,auto_home,3c7aab31d7921675745b68f0848926f9_1,,0.0
媳妇不错，大胸弟，当然，车也好看。,auto_home,5d2364a4c4b3996969732b1743c78a00_121,1,
你们是几万公里换的刹车油，这些的，我前两天保养，4万公里，就喊我换,auto_home,75609b4a5167316278129ce710e74f81,0,
自动挡的变速箱有异响吗？,auto_home,1a1b72f7407e4bd7804864d13e555d5b_202,0,
发动机声音大是因为它机舱隔音几乎没有，同款发动机在350上面安静得多，车内噪音也小得多。 不过mg3确实在小型车里面用料算是厚道。,auto_home,7095dd1c24d5e4d1d8eaecdc53348c64_6,1,
应该是6科技会先进一些，,auto_home,5991643285cac15e7c9aa50d8d73bd60_3,1,
就是踩着油门才能启动，松油门就熄火。,auto_home,35b90cdf850faa7ed56c50e280fb9e71_73,0,
续航挺不错的吧，续航里程挺厉害的,auto_home,6bb2d1ffb3a6d1a4f116591fd6bd3ba0_28,1,
吉利防锈技术不行吹牛行，售后无能水军威武。我的新帝豪两年半就车身多处锈蚀，前门已经烂穿，厂家态度傲慢，没诚意解决问题。请看帖。,auto_home,7e5e852cbfeb8d70365067c1c6df57de_69,-1,
对于车来说的话我就是一个纯粹的门外汉，可以说啥也不懂，唯一一点就会看这款车好看还是不好看，我就是一个颜值控，就会直奔着车好不好看去了，再加上本身就不是一个定力很足的人，售车的小哥哥小姐姐们一忽悠，可能我就冲动买下了~今天想跟大家分享一下有关于荣威RX5这款车，说的不好的地方别喷我啊~！ 荣威RX5的前脸设计的弧线很漂亮，我觉得这样风格的前脸设计绝对是对拉高整体车的颜值有很大的作用的。 我觉得RX5相对于同等价位的车子来说，还是比较值得入手的，一是这车的外观造型没的挑，非常的大气；二是这车完全符合很多人对于SUV的幻想，那就是大气、空间大，这车坐进去以后真的特别的舒服，车里面的空间我觉得比很多同级别的SUV要大很多。,auto_home,5b3be91a2ee0abee512d36df39879720,1,
语音控制的这些配置暂且不说，主要是低配、次低配，低到一些安全辅助配置都阉割,auto_home,5d200f0c0927073feca654069e8f7ce7_11,-1,
别着急，慢慢都会有的中控异响，发动机异响。。。,auto_home,19814,-1,
国产有谁刚得过瑞虎。,auto_home,796a94e816ee8e6d24b6553ab4b5157c_8,1,
我看那做工太差劲了  我看还有奇骏好像  他的那个做工好  博越改装这个做的太垃圾了,auto_home,24799,ns,
这个车骚气十足，大爱啊,auto_home,4fffe927143063e4c5772907183ba482_88,1,
如果360不满意，可以考虑i6，价格偏低的可以350,auto_home,455035e320a67aa902a3c6101b7ef945_5,cmp,
楼主好福气，车主帅气妻美，博越好看,auto_home,6e0b3a552c148d0d5a162f452ca82649_91,1,
基本没啥效果，大热天车内很热，空调制冷也一般,auto_home,7689f0895519879df0544ef7ff497568_6,-1,
车型很帅气，顶一个,auto_home,28a53b62a42c83c5711e8efd74425a3d_5,1,
买1.5顶配加装LED大灯 我是这样想的 再加全景天窗 不知道要多少钱 落地,auto_home,6670,0,
看了看关于荣威RX5品质方面的文章，貌似品质不错,auto_home,5602,1,
提车前我也是冲着ACC和预碰撞系统去的，提车后发现ACC很好用，预碰撞基本没反应过（红绿灯跟车），刚好今天中午40码前进速度跟车时，大概距离前车十来米的时候，仪表灯显示了发生碰撞的图标（第一次看到），自己减速了，也没测试车子会不会给我刹，应该还是有用的，虽然4S的销售员说了系统跟沃尔沃的不同（阉割版你懂的）。再则说了，城市预碰撞系统毕竟车速不高，自己驾驶时多集中注意力，总比靠机器辅助来的直观，您说呢。,auto_home,13fe525915b5f6b874ecb02db77bddbb_24,0,
